"Region","Subregion","Country","Homicide","Year","value"
"Europe","Western Europe","Austria","Count","2001",70
"Europe","Western Europe","Belgium","Rate","2001",2.7616561475641
"Europe","Western Europe","Belgium","Count","2001",282
"Europe","Western Europe","France","Rate","2001",0.85
"Europe","Western Europe","France","Count","2001",504.82112
"Europe","Western Europe","Germany","Rate","2001",1.12278734422266
"Europe","Western Europe","Germany","Count","2001",925
"Europe","Western Europe","Netherlands","Rate","2001",1.34
"Europe","Western Europe","Netherlands","Count","2001",213.7761764
"Europe","Western Europe","Switzerland","Rate","2001",1.19312090879187
"Europe","Western Europe","Switzerland","Count","2001",86
"Oceania","Australia and New Zealand","Australia","Rate","2001",1.59940663045885
"Oceania","Australia and New Zealand","Australia","Count","2001",310
"Oceania","Australia and New Zealand","New Zealand","Rate","2001",1.30540617329139
"Oceania","Australia and New Zealand","New Zealand","Count","2001",51
"Africa","Eastern Africa","Mauritius","Rate","2002",2.4571332626225
"Africa","Eastern Africa","Mauritius","Count","2002",30
"Africa","Northern Africa","Egypt","Rate","2002",NA
"Africa","Northern Africa","Egypt","Count","2002",NA
"Africa","Northern Africa","Morocco","Rate","2002",1.56855124024022
"Africa","Northern Africa","Morocco","Count","2002",462
"Africa","Southern Africa","South Africa","Rate","2002",46.8386619654874
"Africa","Southern Africa","South Africa","Count","2002",21553
"Africa","Western Africa","Nigeria","Rate","2002",1.63056312109715
"Africa","Western Africa","Nigeria","Count","2002",2117
"Americas","Caribbean","Bahamas","Rate","2002",16.3
"Americas","Caribbean","Bahamas","Count","2002",49.845563
"Americas","Caribbean","Barbados","Rate","2002",9.3001454542749
"Americas","Caribbean","Barbados","Count","2002",25
"Americas","Caribbean","Cuba","Rate","2002",7
"Americas","Caribbean","Cuba","Count","2002",782.28038
"Americas","Caribbean","Dominica","Rate","2002",12.9868255869324
"Americas","Caribbean","Dominica","Count","2002",9
"Americas","Caribbean","Dominican Republic","Rate","2002",14.4344277466041
"Americas","Caribbean","Dominican Republic","Count","2002",1279
"Americas","Caribbean","Grenada","Rate","2002",13.7316829158248
"Americas","Caribbean","Grenada","Count","2002",14
"Americas","Caribbean","Jamaica","Rate","2002",39.7948489852123
"Americas","Caribbean","Jamaica","Count","2002",1045
"Americas","Caribbean","Puerto Rico","Rate","2002",20.4833815781226
"Americas","Caribbean","Puerto Rico","Count","2002",781
